Centre of Mass of panels with actuation of inner region at: 180 and outer angle at 180
0.4571021,-3.884525,0.1387229
0.7464727,-4.385483,0.1365933
0.4573548,-4.886926,0.1387039
0.7464969,-5.387321,0.170703
0.4560286,-5.886668,0.2017069
0.7445216,-6.384945,0.2535361
0.4548115,-6.883664,0.2887716
0.7436768,-7.382286,0.3237377
0.4555549,-7.882587,0.3339845
0.7451612,-8.381977,0.3318535
0.4577712,-8.882821,0.3167936
0.7473788,-9.382361,0.2907549
0.459349,-9.883308,0.2730106
0.7485734,-10.38374,0.244067
0.4587978,-10.88406,0.2349174
0.7474512,-11.38371,0.2041413
0.458246,-11.88365,0.1933489
0.7463799,-12.38234,0.152593
0.4577883,-12.88229,0.1347243
0.7459282,-13.38096,0.09028038
0.4576262,-13.88161,0.07688159
-0.4106829,-3.383919,0.1789705
-0.1218204,-3.884237,0.1421123
-0.411291,-4.385782,0.1331794
-0.1216349,-4.886974,0.131908
-0.4113793,-5.387778,0.1499794
-0.1219461,-5.887106,0.1878215
-0.4115154,-6.38628,0.2241545
-0.1225538,-6.884399,0.2733
-0.4112589,-7.38424,0.2987772
-0.121852,-7.883393,0.3244856
-0.4097356,-8.3843,0.3251608
-0.1200624,-8.88404,0.3196123
-0.4080385,-9.384854,0.3095515
-0.1187392,-9.884848,0.2889998
-0.4074159,-10.38544,0.2844369
-0.1184528,-10.88511,0.2592344
-0.4070526,-11.38558,0.2555108
-0.118567,-11.88465,0.2203575
-0.4072363,-12.38477,0.2071393
-0.1192494,-12.88351,0.1622783
-0.4079426,-13.38376,0.1474863
-0.1197555,-13.88307,0.1065858
-0.4072412,-14.3849,0.1080517
-1.275169,-2.888014,0.2763692
-0.9882809,-3.386266,0.2141916
-1.277644,-3.886775,0.1983584
-0.9898689,-4.386666,0.154153
-1.279152,-4.887741,0.15613
-0.9897661,-5.3882,0.1532184
-1.278655,-5.888541,0.1772128
-0.989161,-6.387527,0.210346
-1.277801,-6.887237,0.23948
-0.9885521,-7.385866,0.2788064
-1.276786,-7.886256,0.2949999
-0.9872909,-8.385579,0.3156782
-1.275203,-8.88631,0.3202859
-0.9857568,-9.386109,0.3197244
-1.273823,-9.886804,0.3236766
-0.9846258,-10.38658,0.3089133
-1.272823,-10.88732,0.3113774
-0.983987,-11.38672,0.2831495
-1.272529,-11.88709,0.2746458
-0.9842386,-12.38596,0.2337985
-1.273055,-12.88597,0.218512
-0.9850628,-13.3851,0.1770867
-1.273265,-13.88586,0.1743753
-0.9849149,-14.38649,0.1463357
-1.272458,-14.88803,0.1680519
-2.138472,-2.392452,0.3692626
-1.85118,-2.890982,0.3229376
-2.140038,-3.390872,0.3092923
-1.853975,-3.889216,0.2468539
-2.143394,-4.389273,0.237434
-1.856375,-4.888741,0.1908535
-2.145225,-5.389239,0.1970582
-1.856353,-5.889215,0.1863097
-2.144592,-6.389437,0.2051958
-1.855241,-6.888794,0.2252777
-2.143396,-7.388906,0.2461858
-1.854031,-7.887886,0.2766372
-2.142147,-8.388138,0.2956817
