Centre of Mass of panels with actuation of inner region at: 180 and outer angle at 0
-0.3207374,-4.368427,0.002834805
-0.05973022,-4.820454,0.002834671
-0.3208156,-5.272557,0.00301418
-0.0601784,-5.724662,0.002948449
-0.3217866,-6.176564,0.003297081
-0.06191775,-6.628904,0.003063275
-0.3241759,-7.080259,0.00349057
-0.06524479,-7.532796,0.002955447
-0.3280569,-7.983372,0.003014233
-0.06990981,-8.435946,0.002756107
-0.3328323,-8.885691,0.002754814
-0.07489007,-9.337993,0.002778786
-0.3373216,-9.787207,0.003029639
-0.07884109,-10.23897,0.003118159
-0.3404034,-10.68822,0.005328129
-0.08090875,-11.13946,0.005585301
-0.3416903,-11.58934,0.008292016
-0.08118606,-12.04034,0.00591802
-0.3416303,-12.49115,0.00722046
-0.08057974,-12.94232,0.004501825
-0.3413503,-13.39395,0.004330444
-1.104066,-3.916798,0.002949453
-0.8428065,-4.368543,0.003011473
-1.103404,-4.820642,0.003732994
-0.8426353,-5.272253,0.003736385
-1.1036,-5.723926,0.005956996
-0.8434913,-6.175567,0.005167625
-1.104958,-6.626707,0.009452468
-0.8456881,-7.078444,0.00680223
-1.107842,-7.528995,0.01040163
-0.8493831,-7.980926,0.005270068
-1.1122,-8.430962,0.006045335
-0.8540178,-8.88319,0.002884116
-1.116918,-9.33299,0.003032806
-0.8583497,-9.785268,0.003281691
-1.120639,-10.23514,0.006897028
-0.861285,-10.68711,0.008933696
-1.122736,-11.13732,0.01580748
-0.8625745,-11.58897,0.01418249
-1.123374,-12.03969,0.01727142
-0.8627077,-12.49109,0.01203601
-1.123164,-12.94218,0.01164664
-0.862607,-13.39343,0.006707056
-1.122826,-13.84436,0.005003976
-1.888071,-3.46627,0.003057802
-1.626223,-3.917468,0.003290132
-1.886165,-4.369812,0.005136842
-1.625039,-4.820866,0.005940629
-1.885234,-5.272492,0.01467785
-1.624809,-5.723508,0.01470164
-1.885056,-6.174353,0.03400224
-1.625552,-6.625498,0.02799062
-1.885884,-7.075695,0.05391103
-1.62788,-7.527087,0.03505094
-1.889578,-7.976988,0.05217679
