Centre of Mass of panels with actuation of inner region at: 0 and outer angle at 0
-0.318653,-4.367682,0.002750895
-0.05771942,-4.819639,0.002750902
-0.3186529,-5.271596,0.002750889
-0.05771879,-5.723554,0.002750856
-0.3186524,-6.175511,0.002751036
-0.05771812,-6.627469,0.002750957
-0.3186521,-7.079428,0.002750998
-0.05771749,-7.531386,0.002750861
-0.3186513,-7.983345,0.002750911
-0.05771695,-8.435305,0.002750856
-0.318651,-8.887265,0.002750925
-0.05771668,-9.339226,0.002750927
-0.318651,-9.791185,0.002750942
-0.05771746,-10.24315,0.002750889
-0.318652,-10.69511,0.00275082
-0.05771868,-11.14707,0.002750779
-0.3186529,-11.59903,0.002751021
-0.05771978,-12.05099,0.002750977
-0.3186539,-12.50295,0.002750914
-0.05772089,-12.95491,0.002750717
-0.3186544,-13.40686,0.002750847
-1.101453,-3.915724,0.002751029
-0.8405198,-4.367682,0.002751051
-1.101454,-4.819639,0.002751018
-0.8405201,-5.271596,0.002751005
-1.101454,-5.723554,0.002750925
-0.84052,-6.175511,0.002750917
-1.101454,-6.62747,0.002750931
-0.84052,-7.079428,0.00275105
-1.101454,-7.531385,0.002751044
-0.8405197,-7.983345,0.002751124
-1.101454,-8.435304,0.002751182
-0.8405192,-8.887265,0.002751025
-1.101453,-9.339225,0.002751005
-0.8405192,-9.791185,0.002750938
-1.101454,-10.24315,0.00275101
-0.8405199,-10.69511,0.002750962
-1.101454,-11.14707,0.002751067
-0.8405204,-11.59903,0.002751107
-1.101455,-12.05099,0.002751003
-0.8405212,-12.50295,0.002751052
-1.101455,-12.9549,0.002750999
-0.8405213,-13.40686,0.002751017
-1.101455,-13.85882,0.002750766
-1.884254,-3.463765,0.002750898
-1.62332,-3.915723,0.002751049
-1.884255,-4.36768,0.00275098
-1.623321,-4.819638,0.002750962
-1.884255,-5.271595,0.002750988
-1.623322,-5.723554,0.002751029
-1.884256,-6.175511,0.002751021
-1.623322,-6.62747,0.002750998
-1.884256,-7.079428,0.002751189
-1.623322,-7.531386,0.002751035
-1.884256,-7.983344,0.002750949
-1.623322,-8.435304,0.002750986
-1.884255,-8.887264,0.002750922
-1.623321,-9.339225,0.002751028
-1.884255,-9.791185,0.002751156
-1.623321,-10.24315,0.002751158
-1.884255,-10.69511,0.002750907
-1.623322,-11.14707,0.002750929
-1.884255,-11.59903,0.002750925
-1.623322,-12.05099,0.002750924
-1.884256,-12.50294,0.002750982
-1.623322,-12.9549,0.00275093
-1.884256,-13.40686,0.002750974
-1.623322,-13.85882,0.002750802
-1.884255,-14.31078,0.002750569
-2.667054,-3.011805,0.002751034
-2.406121,-3.463764,0.002751008
-2.667056,-3.915721,0.002751041
-2.406122,-4.367679,0.002750959
-2.667057,-4.819637,0.002751027
-2.406123,-5.271595,0.002751112
-2.667057,-5.723553,0.002751056
-2.406124,-6.175511,0.002750964
-2.667058,-6.627469,0.002751083
-2.406124,-7.079428,0.002751234
-2.667058,-7.531385,0.002751033
-2.406124,-7.983344,0.002750953
-2.667058,-8.435304,0.002750968
-2.406124,-8.887264,0.002750925
-2.667057,-9.339224,0.002751082
-2.406123,-9.791184,0.002751126
-2.667057,-10.24314,0.002751012
-2.406123,-10.6951,0.002750836
-2.667057,-11.14707,0.002750961
-2.406123,-11.59903,0.002750962
-2.667057,-12.05099,0.002751035
-2.406123,-12.50294,0.002751105
-2.667057,-12.9549,0.002751132
-2.406123,-13.40686,0.002751099
-2.667056,-13.85882,0.002751073
-2.406122,-14.31078,0.002750973
-2.667055,-14.76274,0.002750837
-3.449855,-2.559845,0.002750913
-3.188922,-3.011804,0.002751092
-3.449857,-3.463761,0.002751009
-3.188923,-3.91572,0.002750935
-3.449857,-4.367677,0.002750934
-3.188924,-4.819636,0.00275116
-3.449858,-5.271594,0.002751134
-3.188925,-5.723553,0.002750936
-3.449859,-6.17551,0.002750933
-3.188926,-6.627469,0.002751037
-3.449859,-7.079427,0.002751186
-3.188926,-7.531385,0.002751043
-3.449859,-7.983344,0.002751015
-3.188926,-8.435304,0.002751165
-3.449859,-8.887263,0.002751114
